"","length_2d","length_3d","moving_time","stopped_time","moving_distance","stopped_distance","max_speed","ave_speed","uphillnorm","downhillnorm","maxe","mine","sport"
"1586",8.02591700016,8.18219259971,2415,0,8182.19259971,0,5.73045078097,3.38807146986,4.42416735674e-05,4.49767920591e-05,138.5,73.3,"rn"
"1588",20.9340689928,20.9401304292,5040,20,20938.1054765,1.42578504052,8.21202756903,4.15438600725,5.36446115844e-06,6.03322746493e-06,36,0,"rn"
"1591",7.05952248441,7.68695636299,2808,0,7686.95636299,0,4.13457968455,2.73752007229,8.69038948958e-05,9.55447059613e-05,733,637,"rn"
"1597",10.5307749048,10.5821187557,4130,45,10573.4017639,8.71699176617,4.70801091306,2.56014570555,3.05181720152e-05,3.02332926947e-05,305.8,251.2,"rn"
"1598",7.09995271845,7.28529640822,3661,0,7285.29640822,0,2.50278489243,1.98997443546,3.9752377402e-05,3.99636464145e-05,311.1,247,"rn"
"1601",13.5210503395,13.5695336647,5427,266,13522.50038,47.0332847813,4.00213516256,2.49170819605,1.99089562749e-05,1.93838491403e-05,99.3,17.6,"rn"
"1610",8.69942610691,8.71774033474,2784,0,8717.74033474,0,4.20196978628,3.13137224667,2.51051043271e-05,2.65764657529e-05,297.4,108.2,"rn"
"1618",5.18120677842,5.18525953043,2016,0,5185.25953043,0,2.98660546347,2.57205333851,8.85894000432e-06,8.85894000432e-06,30,7,"rn"
"1638",1.41311995651,1.47810690233,256,0,1478.10690233,0,20.6174189925,5.77385508722,3.39815454298e-05,4.01381352931e-05,12.7,-7.8,"rn"
"1657",5.08168313524,5.09018566585,1728,141,5074.68666635,15.4989994999,4.78225278416,2.93673996895,1.80806235955e-05,1.82577302698e-05,127,71.5,"rn"
"1665",3.59388462358,3.59783637431,1032,0,3597.83637431,0,4.27382592758,3.4862755565,1.43688530403e-05,1.66783317435e-05,152,131.5,"rn"
"1674",9.61373026642,9.61839235255,2840,0,9618.39235255,0,5.23626052524,3.38675787062,7.45808318031e-06,7.45808318031e-06,593,574,"rn"
"1679",3.9672841099,3.98276164854,1308,0,3982.76164854,0,3.99417724931,3.04492480775,1.30290643594e-05,2.5506113804e-05,284.4,233.6,"rn"
"1698",3.9621368493,4.09061385481,1298,0,4090.61385481,0,4.20566092101,3.15147446442,4.50539713265e-05,4.09905074402e-05,85.3,3.3,"rn"
"1700",11.5338543586,11.5625870182,3776,0,11562.5870182,0,4.699675417,3.0621257993,1.27945087056e-05,1.30632826907e-05,96.4,72,"rn"
"1717",3.07045886671,3.1315526892,1038,0,3131.5526892,0,4.63004910607,3.01691010521,4.61820223476e-05,4.55306539083e-05,134,92,"rn"
"1727",9.96702870493,10.1008173925,3813,0,10100.8173925,0,3.955615847,2.64904730986,3.67210741371e-05,2.84939482375e-05,69,-45,"rn"
"1735",8.22621412269,8.2510001859,4533,24,8245.79842381,5.20176209714,3.08368134169,1.8190598773,2.48850804206e-05,2.41192360229e-05,236,149.9,"rn"
"1751",9.07686512461,9.07967803465,12440,3940,8448.29201841,631.386016244,0.941109196424,0.679123152605,1.118007138e-05,5.8698679851e-06,121.4,67,"rn"
"1756",4.25410220219,4.36233021435,1860,0,4362.33021435,0,3.61317389038,2.34533882492,5.14656182654e-05,5.75068459507e-05,78.6,3.8,"rn"
"1772",15.7478686624,15.7630355178,4580,0,15763.0355178,0,5.39499729761,3.44171081175,1.25667799397e-05,1.2058774687e-05,138,93,"rn"
"1788",6.26582231857,6.60753369681,2346,61,6596.534356,10.999340816,4.43283829572,2.81182197613,6.82879242732e-05,6.67877221414e-05,82.5,7.6,"rn"
"1829",18.1226851177,18.36619917,6733,21,18360.5150098,5.68416024661,4.44755727683,2.7269441571,4.14949548103e-05,4.23226467281e-05,485,1,"rn"
"1837",7.80180769537,7.93805821775,2621,0,7938.05821775,0,3.31143143348,3.02863724447,2.97738689634e-05,3.02609355701e-05,84.7,56.2,"rn"
"1840",14.027313375,14.0556265556,5494,0,14055.6265556,0,3.92779092791,2.55835940218,1.53372206244e-05,1.55011864487e-05,90.2,72.2,"rn"
"1849",8.55599684739,8.58151930237,3575,2262,8536.57281298,44.9464893975,4.77494524253,2.3878525351,1.65556395738e-05,1.58193139168e-05,94.3,68.8,"rn"
"1858",9.70448409124,9.84474842668,3331,31,9837.9479274,6.80049927843,3.74315107842,2.95345179448,4.19568929344e-05,4.04112157136e-05,91.6,39.5,"rn"
"1860",4.69456555528,5.0427195973,1264,0,5042.7195973,0,10.2177296425,3.98949335229,0.000132730066853,8.3843754095e-05,181.5,-418,"rn"
"1867",2.92964249575,2.93090914762,820,0,2930.90914762,0,5.73215478305,3.57427944831,6.9633069665e-06,6.62196838971e-06,636,626,"rn"
"1877",5.16832611877,5.34443211799,2502,0,5344.43211799,0,4.00372224936,2.136063996,6.4649558159e-05,6.47076040317e-05,297.1,225.7,"rn"
"1878",9.86517059451,10.5366581125,3042,90,10536.6581125,0,6.43446922278,3.46372719016,8.95980451156e-05,1.73235727008e-05,711.4,-51.6,"rn"
"1881",4.63592251053,4.9010109746,1960,57,4888.26297024,12.7480043636,3.09599153734,2.49401171951,7.08812537857e-05,7.52601017828e-05,423.7,333.1,"rn"
"1883",3.96561788094,3.98092950556,1310,0,3980.92950556,0,3.99598927539,3.03887748516,1.93664650266e-05,1.86099624865e-05,11,-7,"rn"
"1894",1.02376338043,1.04365923515,326,0,1043.65923515,0,4.29132296776,3.20140869677,4.48345788465e-05,4.38577906364e-05,498,471,"rn"
"1895",2.64876307373,2.65004916184,1117,302,2591.1850375,58.8641243357,6.77673938844,2.31977174351,7.05989908478e-06,7.43743379519e-06,29.3,18.3,"rn"
"1896",7.98221294632,7.98423562395,740,0,7984.23562395,0,12.2689303192,10.7895075999,4.69794532571e-06,2.69348865341e-06,256,229,"rn"
"1907",6.61836384833,6.98624339777,4910,204,6955.59194051,30.6514572537,1.99652806368,1.41661750316,6.77554166372e-05,6.85259998382e-05,468,399.9,"rn"
"1910",10.5130241052,10.6686466624,3977,0,10668.6466624,0,3.30482789741,2.6825865382,4.2404544643e-05,4.50108356327e-05,170.8,32.3,"rn"
"1921",7.21013258543,7.41909465917,3145,0,7419.09465917,0,3.83967413635,2.35901261023,6.07478426797e-05,6.25508608415e-05,250,92,"rn"
"1926",8.04576928884,8.10402594814,3349,30,8101.57367374,2.45227439196,4.57464255847,2.41910232121,2.33911753176e-05,3.48257562379e-05,250.2,95.2,"rn"
"1936",3.06932776136,3.097580054,1103,0,3097.580054,0,3.0909446946,2.80832280508,2.62598217807e-05,3.11468853876e-05,232,207,"rn"
"1954",6.54921987457,6.78827309058,2325,0,6787.05133429,0,3.99570235633,2.91916186421,4.34066965905e-05,4.89951484521e-05,59.8,0,"rn"
"1963",4.83053297289,4.86401005112,1769,0,4864.01005112,0,3.69243554402,2.74958171346,3.74492837572e-05,4.05545311665e-05,94,22,"rn"
"1996",1.93781698119,1.9565212887,609,0,1956.5212887,0,4.4669255408,3.21267863497,3.45337050143e-05,3.97973599926e-05,94,61.2,"rn"
"2002",8.50538450596,8.57754379973,2581,0,8577.54379973,0,4.34953566759,3.32334126297,2.66066748471e-05,2.53133764675e-05,451,406,"rn"
"2009",4.7540687121,4.76812647989,1878,0,4768.12647989,0,3.12126827447,2.53893848769,1.92929479052e-05,2.36471129906e-05,75.2,33.7,"rn"
"2016",10.8462920939,10.8929217984,2782,26,10886.2755799,6.64621856538,10.6417374092,3.91311127961,1.28458646323e-05,1.36479820679e-05,508,472,"rn"
"2018",20.90336225,21.139295067,6219,57,21125.8710617,13.4240053502,3.99517094906,3.39698843249,4.18368102481e-05,4.18368102481e-05,2373.5,2274.7,"rn"
"2019",5.07710001541,5.46161247245,2165,21,5456.48260433,5.12986812211,3.63284778357,2.52031529068,7.53973722869e-05,7.71700377796e-05,1118,996,"rn"
"2032",7.36081958341,7.42556189204,2999,0,7425.56189204,0,3.56788018269,2.47601263489,2.89138998162e-05,2.78814060954e-05,748.7,698.7,"rn"
"2049",20.6190272882,20.6445741278,3300,0,20644.5741278,0,9.89183987826,6.25593155389,1.06309573646e-05,1.05824584715e-05,124,43,"rn"
"2057",16.0071516353,16.0110810659,2760,0,16011.0810659,0,11.5779923021,5.80111632821,4.32931489493e-06,3.45470582525e-06,47,4,"rn"
"2075",9.01492863863,9.0214936179,2926,10,9012.01997632,9.47364158003,5.61673314601,3.0799794861,1.21542836768e-05,1.28309390608e-05,268.8,222.8,"rn"
"2084",14.0965394695,14.3608850562,5421,2279,14332.0777958,28.8072603984,3.78509717601,2.643807009,4.25494499055e-05,4.06340862052e-05,985,837,"rn"
"2088",11.3518961721,11.3572664785,4073,1,11357.1935956,0.0728828466868,3.4243162328,2.7884099179,9.20727237245e-06,9.20727237245e-06,349.8,330.4,"rn"
"2092",4.12835264972,4.14546112152,1583,0,4144.61201845,0,4.41729042035,2.61820089605,2.04682126673e-05,7.87238948741e-06,23,-54,"rn"
"2093",8.1637017231,8.16497847931,1200,0,8164.97847931,0,12.1469468077,6.80414873275,4.70374853253e-06,3.60130747022e-06,23,8,"rn"
"2110",8.15227790999,8.21127007907,2538,0,8211.27007907,0,5.14338428192,3.23533100042,3.29355798422e-05,2.83969710743e-05,661,589,"rn"
"2115",23.5911214385,24.0234218318,10978,132,24012.3619598,11.0598720523,3.97299703328,2.1873166296,5.27528970272e-05,5.27105081988e-05,498,75,"rn"
"2118",3.12582182502,3.15831936453,368,0,3146.46806041,11.8513041206,14.3056420086,8.55018494677,3.1965993455e-05,3.00784898383e-05,645.6,602.3,"rn"
"2132",3.86277731928,3.93544775202,2281,121,3927.62950512,7.81824689562,2.58614184509,1.72188930518,4.42427781553e-05,4.50970857498e-05,70,34,"rn"
"2135",2.73007153553,2.73208022724,340,0,2732.08022724,0,0,8.03553008012,6.00716859854e-06,7.47233167135e-06,23,5,"rn"
"2145",5.1167284883,5.2186646626,2087,0,5218.6646626,0,3.55750681504,2.50055805587,4.74326516553e-05,4.91915880578e-05,218,157,"rn"
"2154",4.46179943069,4.5130289085,1491,38,4506.56898941,6.45991908523,3.71626629841,3.02251441275,3.83701694035e-05,3.74736701184e-05,220,154,"rn"
"2182",5.52537866309,5.62243912306,1763,0,5622.43912306,0,4.05583988343,3.18913166367,5.06209650152e-05,4.51914728791e-05,222,121,"rn"
"2189",5.21699058434,5.29337460436,2037,163,5283.30116054,10.0734438275,3.67173740012,2.59366772731,4.78800940814e-05,4.42956521129e-05,832.7,748.2,"rn"
"2206",10.2621806837,10.6502635452,3023,0,10650.2635452,0,4.78017655228,3.52307758692,5.52484912782e-05,6.18455296745e-05,85.7,7,"rn"
"2225",6.97597921613,7.11477892113,3647,0,7113.73857211,0,2.54526528535,1.95057268223,2.39378580163e-05,2.96718200538e-05,44.7,0,"rn"
"2229",16.3903170678,18.2173883663,7071,256,18183.0889506,34.2994156389,5.13576125107,2.5715017608,0.000102227430566,0.000100067618778,319.4,0.9,"rn"
"2232",3.8137000109,3.8280030203,1796,0,3828.0030203,0,3.55221225672,2.13140479972,2.95828197492e-05,2.5649631518e-05,233.6,189.6,"rn"
"2250",9.13282639026,9.185105188,3150,0,9185.105188,0,3.62591994896,2.91590640889,2.09464180994e-05,2.33553109284e-05,166,137,"rn"
"2264",2.11180342383,2.22527553009,763,0,2225.27553009,0,4.67759064052,2.91648169081,6.07253490324e-05,6.04885845711e-05,712.5,664,"rn"
"2267",9.5132235384,9.57382017099,3047,65,9565.54838741,8.27178357768,4.01768299234,3.13933324168,2.6247675038e-05,2.67627475558e-05,283,259.5,"rn"
"2278",6.73391363247,6.74968292935,2714,50,6739.08903263,10.5938967197,3.87398117947,2.48308365241,1.22944849784e-05,1.19529302562e-05,588.5,575,"rn"
"2291",9.10475014919,9.24532822603,2806,0,9245.32822603,0,4.17805355784,3.29484256095,3.95837331167e-05,3.93640675611e-05,118,46,"rn"
"2293",13.5518962492,13.7560045113,6839,0,13756.0045113,0,2.71997669888,2.01140583584,3.68140362666e-05,3.61573016048e-05,107.3,2.1,"rn"
"2299",13.3736653113,13.4859832637,4461,0,13485.9832637,0,3.79915874092,3.02308524181,2.88402611417e-05,2.99618683938e-05,796,762,"rn"
"2308",8.98972691774,9.0630954745,3687,63,9055.12303914,7.972435365,3.82457661986,2.45595959836,2.87439209627e-05,2.55180165203e-05,414,312,"rn"
"2338",14.9325036354,15.342052183,5352,28,15334.910221,7.14196204995,4.53226465116,2.86526723112,8.95328762438e-05,5.11802989411e-05,1255.7,99.4,"rn"
"2345",5.17072137039,5.34539707899,1897,605,5214.98015454,130.416924452,4.01811314457,2.74906702928,6.04557812359e-05,5.73614354273e-05,297,227,"rn"
"2356",10.2959757763,10.3293876384,3519,0,10329.3876384,0,3.78699353834,2.935319022,2.12481074891e-05,2.76875165787e-05,678.6,533.3,"rn"
"2371",10.9344206414,10.9520079066,5325,1473,10862.8633506,89.1445560805,3.21237423969,2.03997433813,1.69995289275e-05,1.48594978489e-05,129.2,81.3,"rn"
"2373",6.74780818277,6.81218885,2724,0,6812.18885,0,3.89393458222,2.50080354258,3.18621979429e-05,2.80831930706e-05,98.7,62.1,"rn"
"2381",8.46352531262,8.82895733379,3879,0,8828.95733379,0,2.76740420314,2.27609108889,5.7731262323e-05,5.83220326953e-05,121.6,0.3,"rn"
"2388",21.3325756338,21.8591070763,7743,40,21850.7986013,8.30847503766,4.30435755465,2.8220067934,5.11236907687e-05,5.03736641299e-05,549,362,"rn"
"2389",3.33320418535,3.41489833633,1360,19,3409.90759733,4.99073899909,3.82030582959,2.50728499804,3.06011856245e-05,5.04019527932e-05,814,718,"rn"
"2391",4.13284799696,4.15186130547,1939,0,4151.86130547,0,3.38694598848,2.14123842469,2.35261495394e-05,2.34535603708e-05,359.1,307.7,"rn"
"2393",4.12287351483,4.12549910726,1820,0,4125.49910726,0,3.53564161401,2.26675775124,9.62920639141e-06,9.62920639141e-06,15,2,"rn"
"2423",5.0715699572,5.17778287383,1806,112,5169.79627154,7.98660228204,3.71024611803,2.86256714925,4.47593155405e-05,5.06746435855e-05,720,660,"rn"
"2426",3.50192657786,3.50852062782,1452,24,3503.15144274,5.36918508444,3.95041846857,2.41263873467,1.38723639459e-05,1.15593514313e-05,593.8,577,"rn"
"2430",11.735254479,13.0942902156,4628,29,13094.2902156,0,5.13511942094,2.82936262222,0.000114163693885,0.000112663939446,230.2,3.6,"rn"
"2452",8.54834049189,8.61125021935,2800,0,8611.25021935,0,4.52681267376,3.07544650691,2.7227506932e-05,2.81282665598e-05,42.7,-0.7,"rn"
"2466",2.52274715454,2.54124491757,1123,0,2541.24491757,0,5.6211948536,2.26290731751,2.35061210527e-05,3.14339865005e-05,136,113,"rn"
"2468",13.9381007758,16.4687495253,7429,272,16439.5255272,29.2239980873,4.05029432662,2.21288538528,0.000114312561347,0.000127442040244,891,327,"rn"
"2479",6.69810866943,6.77478412643,2439,90,6729.30657315,45.4775532733,4.84410609649,2.75904328543,1.80648009717e-05,2.11253664256e-05,355,298,"rn"
"2489",10.8087401915,10.9325961537,3734,0,10932.5961537,0,4.63902592279,2.92785113918,3.66370171718e-05,3.61744285711e-05,717,639,"rn"
"2493",6.85720980214,7.08515438328,2328,0,7085.15438328,0,6.56864627552,3.04345119557,0.000210387321028,2.41643474214e-06,1532.9,90.4,"rn"
"2500",2.57930771106,2.58210549651,734,0,2582.10549651,0,4.26397084635,3.51785489988,9.65375317309e-06,9.65375317309e-06,701,691,"rn"
"2517",9.46919496128,9.81878554476,4965,81,9812.59789057,6.18765418998,3.75009801817,1.97635405651,5.94242702047e-05,5.46720182779e-05,616,394,"rn"
"2523",6.31860343901,6.35608817237,2484,0,6356.08817237,0,3.50057479959,2.5588116636,2.32519735442e-05,2.61640094359e-05,524.8,473.6,"rn"
"2553",11.8078961776,11.9981948594,4295,0,11998.1948594,0,4.36671198248,2.7935261605,5.23124518296e-05,5.25157056492e-05,241.2,89.1,"rn"
"2561",9.57578731055,9.89785118993,3326,24,9892.77324595,5.07794397911,4.23482870431,2.97437560011,4.97838960432e-05,4.99823131486e-05,778.8,699.1,"rn"
"2564",6.48169913048,6.61667264482,2181,0,6616.67264482,0,3.79121526139,3.03377929611,4.51887682695e-05,3.99432301297e-05,200,142,"rn"
"2575",7.8150567906,7.92899018434,4220,449,7878.00961989,50.9805644577,3.0530485182,1.86682692414,2.67458069212e-05,5.67263951982e-05,284.3,37.8,"rn"
"2608",4.42809137084,4.43161229906,1188,0,4431.61229906,0,5.34808812467,3.73031338305,1.98144059488e-05,1.39428017241e-05,430,342.2,"rn"
"2625",2.09313923591,2.09538936129,1174,20,2090.27548578,5.11387551331,2.65482316841,1.78047315654,7.78734625982e-06,7.07071930339e-06,37,29,"rn"
"2630",7.30975661976,7.61483139299,2610,0,7614.83139299,0,3.32428710634,2.91755992069,6.08884841387e-05,5.75367993598e-05,97,38.3,"rn"
"2637",5.91973086989,6.05094295823,2225,26,6045.7654165,5.17754173777,3.8458893495,2.71719794,5.15563978681e-05,5.12185446711e-05,1052,972,"rn"
"2640",9.51285618778,9.55525558289,2716,72,9548.15952826,7.09605463149,6.47066009881,3.515522654,1.24725947347e-05,1.38391664292e-05,64.5,21,"rn"
"2643",9.87162242577,10.1965773265,4157,0,10196.5773265,0,3.2680239049,2.45286921493,5.95849369668e-05,6.00914393212e-05,135,44,"rn"
"2656",21.0890776203,21.097684411,5980,0,21097.684411,0,8.39585200569,3.5280408714,6.74756869704e-06,6.8424045185e-06,265,236,"rn"
"2667",7.39755308089,7.44881356915,2535,0,7448.81356915,0,4.88902645031,2.93838799572,3.5160274912e-05,3.92156699422e-05,619,503,"rn"
"2679",13.1979565483,13.2030401855,4163,0,13203.0401855,0,3.88011098562,3.17152058262,9.09080125861e-06,8.90137799518e-06,1259.3,1189.7,"rn"
"2688",8.49240841527,8.58117457495,3336,0,8581.17457495,0,3.85192809112,2.57229453686,2.20526369956e-05,1.49050768416e-05,59.3,-18.2,"rn"
"2700",7.76680185929,7.8210831144,2621,140,7803.45990428,17.6232101264,4.36378196791,2.97728344307,3.08531110155e-05,2.90505672847e-05,131.2,56,"rn"
"2714",14.6674752099,15.1985427812,7276,0,15198.5427812,0,11.5735643682,2.08885964558,5.65673361044e-05,5.32266111808e-05,278,178,"rn"
"2739",9.12009534243,9.13939892494,5000,13,9136.62447712,2.77444782192,2.9090375199,1.82732489542,1.85162537956e-05,1.69921469219e-05,472.6,381.3,"rn"
"2750",6.03611962955,6.21090647372,2478,0,6210.90647372,0,3.7994162545,2.50641907737,4.78254272144e-05,5.60094929771e-05,763.7,666.7,"rn"
"2762",4.20255470915,4.22360346549,1847,0,4223.60346549,0,2.90284790992,2.28673712263,2.9403543452e-05,2.9570108803e-05,122.6,90.9,"rn"
"2763",13.0644172482,13.3155133258,5711,30,13311.1415979,4.37172786589,3.53796526851,2.33078998387,4.51225637393e-05,4.49694761609e-05,163,84,"rn"
"2768",1.85757583518,1.88092369116,1025,0,1880.92369116,0,2.77776508429,1.83504750357,3.41843378868e-05,3.47226739165e-05,66,49,"rn"
"2773",7.50627063806,7.56640740515,2436,0,7566.40740515,0,4.47230914798,3.10607857354,2.97617832839e-05,3.04278930261e-05,56,20,"rn"
"2795",2.72516491885,2.7290387107,1191,90,2725.67708179,3.3616289125,3.30021783676,2.28856178152,1.15956284999e-05,1.41642803828e-05,1000,986,"rn"
"2808",10.9037505204,11.2623208608,3600,0,11262.3208608,0,4.69323073791,3.12842246134,6.23895419037e-05,6.23161726535e-05,88.1,17.8,"rn"
"2809",8.94019768923,9.0476643846,3649,30,9043.19316699,4.47121760466,3.71466295173,2.47826614607,3.83570936483e-05,3.8580802348e-05,1434,1300,"rn"
"2821",6.88907710952,6.92254122529,2861,0,6922.54122529,0,3.36618530246,2.41962293789,1.08722835888e-05,1.66785765602e-05,96,44,"rn"
"2832",9.55453103808,9.58733773358,3382,0,9587.33773358,0,3.19681097279,2.83481304955,1.93949864479e-05,1.95833787398e-05,662.6,614.9,"rn"
"2842",6.66708478594,6.67005827382,1160,20,6668.30736393,1.75090988398,9.43055047202,5.74854083098,8.90944121863e-06,8.90944121863e-06,292,236,"rn"
"2855",5.3682774615,5.59013657288,2474,0,5590.13657288,0,3.85997696961,2.25955399065,6.88470375555e-05,7.41187471873e-05,320.1,227.9,"rn"
"2857",21.8923159085,23.6108992338,2710,4731,22029.5992338,0,25.4328522626,8.1290034073,7.35568592527e-05,7.35568592527e-05,821.2,0,"rn"
"2860",9.96443397098,10.2200288434,3510,150,10215.7534189,4.27542455904,6.96200711285,2.91047105951,2.74245381921e-05,2.87291782788e-05,186.6,111.6,"rn"
"2870",9.70528355564,9.71140171096,1640,0,9711.40171096,0,10.9505231824,5.92158640912,1.1437069238e-05,1.1437069238e-05,122,72,"rn"
"2933",9.66056219635,9.80930168611,3237,0,9809.30168611,0,3.75195791565,3.03036814523,2.74414671333e-05,2.99050918702e-05,239.7,187.9,"rn"
"2938",5.48484707067,5.58597210541,2306,0,5585.97210541,0,3.40738272303,2.42236431284,4.68016695256e-05,4.62547080586e-05,171,114,"rn"
"2947",5.90948895284,5.93776367941,2121,0,5937.76367941,0,4.30783109313,2.79951140001,2.37414776675e-05,2.1033967741e-05,146,31,"rn"
"2954",2.01767241048,2.1545331774,1083,977,1939.24150883,215.291668561,7.27775929523,1.79062004509,9.06985688308e-05,9.02029482361e-05,147,45,"rn"
"2965",9.51197608439,9.68560083297,3370,0,9685.60083297,0,5.21689894174,2.87406552907,3.9245262676e-05,3.69323889046e-05,521,450,"rn"
"2976",8.15331369595,8.25916906761,3551,40,8256.25106568,2.91800192995,4.01871283915,2.325049582,4.74101714242e-05,4.79866241617e-05,730.5,404.4,"rn"
"2978",8.24372288736,8.24956689671,2875,393,8227.90418528,21.6627114383,16.4152146467,2.86187971662,5.79107287475e-06,3.60759336605e-06,2148.8,2118,"rn"
"2980",6.13635259524,6.52968470189,2460,334,6504.98356183,24.7011400638,5.08391093977,2.64430226091,8.06717007076e-05,8.05902190795e-05,698.9,603.4,"rn"
"3009",2.1433817726,2.14820013084,946,57,2142.57882618,5.62130465406,4.03383441903,2.26488248011,1.46777398232e-05,1.54708789745e-05,250,236.9,"rn"
"3015",11.3872825688,11.5248099241,4656,147,11511.6686196,13.1413044392,3.11346774029,2.47243741831,3.58996975379e-05,3.52849766896e-05,198,61,"rn"
"3026",4.15089336194,4.25926871331,1375,0,4259.26871331,0,4.41510108863,3.09764997331,5.13768920096e-05,5.27741815794e-05,25.5,-11.9,"rn"
"3033",4.42905679461,4.52686149634,1615,0,4526.86149634,0,4.3558806091,2.80301021445,4.7933456229e-05,4.40951672233e-05,88,41,"rn"
"3092",6.09224065072,6.19617830722,2157,0,6196.17830722,0,4.53303937199,2.87259077757,3.98703882407e-05,4.10193907837e-05,192,157,"rn"
"3104",5.03766933052,5.14460518862,1804,0,5144.60518862,0,5.09906897547,2.85177671209,4.27777183974e-05,3.70210880794e-05,132,94,"rn"
"3117",12.4057689711,12.432914335,4381,5,12432.531852,0.228796097733,3.21673334888,2.83782968546,1.71001088682e-05,1.85510467377e-05,58.2,-1.6,"rn"
"3131",8.66536333258,8.6720225347,2560,0,8672.0225347,0,5.90008111191,3.38750880262,1.05131194739e-05,1.05131194739e-05,997,954,"rn"
"3139",5.75430687149,6.21954583047,2402,0,6219.54583047,0,4.6243008262,2.58931966298,9.14236956333e-05,9.21014488514e-05,754.2,615,"rn"
